,author,text,line,expected,result
1974,polybius,histories,πολλάκις γὰρ κἀμοῦ καὶ τῶν ἄλλων Ἑλλήνων διαπρεσβευομένων πρὸς ὑμᾶς ἵνα τὸν νόμον ἄρητε τὸν διδόντα τὴν ἐξουσίαν ὑμῖν ἄγειν λάφυρον ἀπὸ λαφύρου πρότερον ἔφατε τὴν Αἰτωλίαν ἐκ τῆς Αἰτωλίας ἀρεῖν ἢ τοῦτον τὸν νόμον,1,1
1975,polybius,histories,τοῦ δὲ Τίτου θαυμάσαντος τί τοῦτ ἐστίν ὁ βασιλεὺς ἐπειρᾶτο διασαφεῖν αὐτῷ λέγων ὅτι τοῖς Αἰτωλοῖς ἔθος ὑπάρχει μὴ μόνον πρὸς οὓς ἂν αὐτοὶ πολεμῶσι τούτους αὐτοὺς ἄγειν καὶ τὴν τούτων χώραν  ἀλλὰ κἂν ἕτεροί τινες πολεμῶσι πρὸς ἀλλήλους ὄντες Αἰτωλῶν φίλοι καὶ σύμμαχοι μηδὲν ἧττον ἐξεῖναι τοῖς Αἰτωλοῖς ἄνευ κοινοῦ δόγματος καὶ παραβοηθεῖν ἀμφοτέροις τοῖς πολεμοῦσι καὶ τὴν χώραν ἄγειν τὴν ἀμφοτέρων  ὥστε παρὰ μὲν τοῖς Αἰτωλοῖς μήτε φιλίας ὅρους ὑπάρχειν μήτ ἔχθρας ἀλλὰ πᾶσι τοῖς ἀμφισβητοῦσι περί τινος ἑτοίμους ἐχθροὺς εἶναι τούτους καὶ πολεμίους,1,1
1976,polybius,histories,ἑώρα γὰρ τῇ πρόσθεν ἀπαλλαττόμενος ἀμφοτέρους τούτους ἑτοίμους ὄντας πρὸς τὸ συμπλέκεσθαι καὶ μεμψιμοιρεῖν αὐτῷ,1,1
1977,polybius,histories,διετάξατο δὲ καὶ περὶ τῶν ἰδίων συμμάχων φιλοτίμως ἵνα κατὰ μηδένα τρόπον μηδὲν εἰς αὐτοὺς ἀδίκημα γίνηται κατὰ τοῦτον τὸν χρόνον ὑπὸ Μακεδόνων,1,1
1978,polybius,histories,καὶ τὸν μὲν Ἀμύνανδρον εἰς τὴν Ῥώμην ἐξέπεμπε παραχρῆμα γινώσκων αὐτὸν εὐάγωγον μὲν ὄντα καὶ ῥᾳδίως ἐξακολουθήσοντα τοῖς ἐκεῖ φίλοις ἐφ ὁπότερ ἂν ἄγωσιν αὐτόν φαντασίαν δὲ ποιήσοντα καὶ προσδοκίαν διὰ τὸ τῆς βασιλείας ὄνομα,1,1
1979,polybius,histories,χρῶνται μὲν γὰρ τοῖς προδόταις οἱ στρατηγοὶ καὶ δυνάσται πολλάκις διὰ τὸ συμφέρον,1,1
1980,polybius,histories,ἐπὶ τῶν ὑποκειμένων στρατοπεδειῶν κἀκείνους ἀνακαλεῖσθαι,1,1
1981,polybius,histories,οὗτοι μὲν οὖν ἐν ταῖς ἀρχαῖς ἐπὶ βραχὺ διαταραχθέντες ἀμφότεροι μετ ὀλίγον ἤρξαντο καταπειράζειν ἀλλήλων διεπέμψαντο δὲ καὶ πρὸς τοὺς ἑαυτῶν ἡγεμόνας ἑκάτεροι τοὺς διασαφήσοντας τὸ γεγονός,1,1
1982,polybius,histories,οἱ μὲν γὰρ Ῥωμαῖοι προσλαβόντες τὴν ἐκ τῆς βοηθείας ἐλπίδα διπλασίως ἐπερρώσθησαν πρὸς τὴν χρείαν  οἱ δὲ Μακεδόνες ἠμύνοντο μὲν γενναίως πιεζούμενοι δὲ πάλιν οὗτοι καὶ καταβαρούμενοι τοῖς ὅλοις προσέφυγον πρὸς τοὺς ἄκρους καὶ διεπέμποντο πρὸς τὸν βασιλέα περὶ βοηθείας,1,1
1983,polybius,histories,οἱ γὰρ προειρημένοι λόφοι καλοῦνται μὲν Κυνὸς Κεφαλαί τραχεῖς δ εἰσὶ καὶ περικεκλασμένοι καὶ πρὸς ὕψος ἱκανὸν ἀνατείνοντες,1,1
1984,polybius,histories,οὐχ οὗτοι Μακεδόνες εἰσίν οὓς ὑμεῖς προκατέχοντας τὰς ἀπηλπισμένας ἐν Ἠπείρῳ δυσχωρίας ἐκβιασάμενοι ταῖς ἑαυτῶν ἀρεταῖς φεύγειν ἠναγκάσατε ῥίψαντας τὰ ὅπλα τέως εἰς Μακεδονίαν ἀνεκομίσθησαν,1,1
1985,polybius,histories,εἷς δὲ τῶν χιλιάρχων τῶν ἅμα τούτοις σημαίας ἔχων οὐ πλείους εἴκοσι καὶ παρ αὐτὸν τὸν τῆς χρείας καιρὸν συμφρονήσας ὃ δέον εἴη ποιεῖν μεγάλα συνεβάλετο πρὸς τὴν τῶν ὅλων κατόρθωσιν,1,1
1986,polybius,histories,τότε δὲ συνθεασάμενος ἄφνω ῥιπτοῦντας τὰ ὅπλα τοὺς Μακεδόνας καὶ τοὺς πολεμίους κατὰ νώτου προσβεβληκότας βραχὺ γενόμενος ἐκ τοῦ κινδύνου μετ ὀλίγων ἱππέων καὶ πεζῶν συνεθεώρει τὰ ὅλα,1,1
1987,polybius,histories,καὶ τότε μὲν ἐπανελθόντες εἰς τὴν ἑαυτῶν στρατοπεδείαν ηὐλίσθησαν εἰς δὲ τὴν ἐπαύριον ἅμα μὲν ἥθροιζον τοὺς αἰχμαλώτους καὶ τὰ λειπόμενα τῶν σκύλων ἅμα δὲ προῆγον ποιούμενοι τὴν πορείαν ὡς ἐπὶ Λαρίσης,1,1
1988,polybius,histories,περὶ μὲν οὖν τούτων ἀναγκαῖον ἦν προειπεῖν χάριν τοῦ μηδὲν ἀντεμφαίνειν ταῖς ἡμετέραις ἀποφάσεσιν,1,1
1989,polybius,histories,ἵστανται μὲν οὖν ἐν τρισὶ ποσὶ μετὰ τῶν ὅπλων καὶ Ῥωμαῖοι,1,1
1990,polybius,histories,τοιαύτης δ οὔσης δυσχρηστίας ἐν ἀμφοτέροις ἧκον πρεσβευταὶ μετά τινας ἡμέρας παρὰ τοῦ Φιλίππου Δημοσθένης καὶ Κυκλιάδας καὶ Λιμναῖος,1,1
1991,polybius,histories,ὑπὲρ οὗ δίκαιόν ἐστι καθάπερ περὶ τῶν ἄλλων εἰθίσμεθα ποιεῖν καὶ περὶ τούτου νῦν ἐπιφθέγξασθαι τὸν ἁρμόζοντα λόγον,1,1
1992,polybius,histories,ὁ δὲ βουλόμενος ἐκκαλεῖσθαι τοὺς Βοιωτοὺς πρὸς τὴν σφετέραν εὔνοιαν διὰ τὸ προορᾶσθαι τὸν Ἀντίοχον ἑτοίμως συνεχώρησεν,1,1
1993,polybius,histories,πλεοναζούσης δὲ τῆς τῶν Αἰτωλῶν διαβολῆς καὶ πιστευομένης παρ ἐνίοις πολλοὺς καὶ ποικίλους ἠναγκάζετο ποιεῖσθαι λόγους ὁ Τίτος ἐν τῷ συνεδρίῳ  διδάσκων ὡς εἴπερ βούλονται καὶ τὴν τῶν Ἑλλήνων εὔκλειαν ὁλόκληρον περιποιήσασθαι καὶ καθόλου πιστευθῆναι παρὰ πᾶσι διότι καὶ τὴν ἐξ ἀρχῆς ἐποιήσαντο διάβασιν οὐ τοῦ συμφέροντος ἕνεκεν ἀλλὰ τῆς τῶν Ἑλλήνων ἐλευθερίας ἐκχωρητέον εἴη πάντων τῶν τόπων καὶ πάσας ἐλευθερωτέον τὰς πόλεις τὰς νῦν ὑπὸ Φιλίππου φρουρουμένας,1,1
1994,polybius,histories,δοξάντων δὲ τούτων καὶ τῆς Ἰσθμίων πανηγύρεως ἐπελθούσης καὶ σχεδὸν ἀπὸ πάσης τῆς οἰκουμένης τῶν ἐπιφανεστάτων ἀνδρῶν συνεληλυθότων διὰ τὴν προσδοκίαν τῶν ἀποβησομένων πολλοὶ καὶ ποικίλοι καθ ὅλην τὴν πανήγυριν ἐνέπιπτον λόγοι  τῶν μὲν ἀδύνατον εἶναι φασκόντων Ῥωμαίους ἐνίων ἀποστῆναι τόπων καὶ πόλεων τῶν δὲ διοριζομένων ὅτι τῶν μὲν ἐπιφανῶν εἶναι δοκούντων τόπων ἀποστήσονται τοὺς δὲ φαντασίαν μὲν ἔχοντας ἐλάττω χρείαν δὲ τὴν αὐτὴν παρέχεσθαι δυναμένους καθέξουσι,1,1
1995,polybius,histories,τὸ δὲ πολὺ μέρος τῶν ἀνθρώπων διαπιστούμενον καὶ δοκοῦν ὡς ἂν εἰ καθ ὕπνον ἀκούειν τῶν λεγομένων διὰ τὸ παράδοξον τοῦ συμβαίνοντος  πᾶς τις ἐξ ἄλλης ὁρμῆς ἐβόα προάγειν τὸν κήρυκα καὶ τὸν σαλπικτὴν εἰς μέσον τὸ στάδιον καὶ λέγειν πάλιν ὑπὲρ τῶν αὐτῶν ὡς μὲν ἐμοὶ δοκεῖ βουλομένων τῶν ἀνθρώπων μὴ μόνον ἀκούειν ἀλλὰ καὶ βλέπειν τὸν λέγοντα διὰ τὴν ἀπιστίαν τῶν ἀναγορευομένων,1,1
1996,polybius,histories,καθόλου δὲ καὶ ἐξ αὑτῶν τινας ἔφασαν ἥξειν πρὸς τὸν Ἀντίοχον,1,1
1997,polybius,histories,πρὸς δὲ τὸν Ἀντίοχον ὥρμησαν Πόπλιος Οὐίλλιος καὶ Λεύκιος Τερέντιος οἱ δὲ περὶ Γνάιον τὸν Κορνήλιον πρὸς τὸν βασιλέα Φίλιππον,1,1
1998,polybius,histories,κατὰ δὲ τὸν αὐτὸν καιρὸν ἧκον καὶ τῶν δέκα Πόπλιος μὲν Λέντλος ἐκ Βαργυλίων Λεύκιος δὲ Τερέντιος καὶ Πόπλιος Οὐίλλιος ἐκ Θάσου,1,1
1999,polybius,histories,ὁ γὰρ Λεύκιος ὁ Κορνήλιος ἠξίου μὲν καὶ τῶν ὑπὸ Πτολεμαῖον ταττομένων πόλεων ὅσας νῦν εἴληφε κατὰ τὴν Ἀσίαν παραχωρεῖν τὸν Ἀντίοχον τῶν δ ὑπὸ Φίλιππον διεμαρτύρετο φιλοτίμως ἐξίστασθαι,1,1
2000,polybius,histories,τὴν γὰρ τῶν τόπων τούτων ἀρχὴν μάλιστα πάντων αὑτῷ καθήκειν,1,1
2001,polybius,histories,παρὰ φύσιν γὰρ ἐνστησάμενος τὸν αὑτοῦ βίον εἰκότως παρὰ φύσιν καὶ τῆς εἱμαρμένης ἔτυχε,1,1
2002,polybius,histories,οἱ μὲν οὖν Ἠπειρῶται παρεκάλουν αὐτὸν μὴ προεμβιβάζειν σφᾶς εἰς τὸν πρὸς Ῥωμαίους πόλεμον θεωροῦντα διότι πρόκεινται πάσης τῆς Ἑλλάδος πρὸς τὴν Ἰταλίαν,1,1
2003,polybius,histories,Μεγαρεῖς γὰρ ἐξ ἀρχῆς μὲν ἐπολιτεύοντο μετὰ τῶν Ἀχαιῶν ἀπὸ τῶν κατ Ἀντίγονον τὸν Γονατᾶν χρόνων,1,1
2004,polybius,histories,ἔν γε μὴν τοῖς ἑξῆς οὐ διέφυγον ἀλλ ὥσπερ ἐπίτηδες ἀνταπόδοσιν ἡ τύχη ποιουμένη βαρέως ἔδοξεν αὐτοῖς ἐπεμβαίνειν,1,1
2005,polybius,histories,ἐρασθεὶς οὖν παρθένου Χαλκιδικῆς κατὰ τὸν τοῦ πολέμου καιρὸν ἐφιλοτιμήσατο γῆμαι αὐτήν οἰνοπότης ὢν καὶ μέθαις χαίρων,1,1
2006,polybius,histories,ὁ γὰρ Μάνιος κατὰ μὲν τὸ παρὸν οὐκ ἔφασκεν εὐκαιρεῖν περισπώμενος ὑπὸ τῆς τῶν ἐκ τῆς Ἡρακλείας λαφύρων οἰκονομίας,1,1
2007,polybius,histories,οἱ μὲν οὖν Αἰτωλοὶ συνίσταντο τὴν δικαιολογίαν ἀνέκαθεν προφερόμενοι τὰ προγεγονότα σφίσι φιλάνθρωπα πρὸς τοὺς Ῥωμαίους,1,1
2008,polybius,histories,παρὰ δὲ Ῥωμαίοις ἰσοδυναμεῖ τό τ εἰς τὴν πίστιν αὑτὸν ἐγχειρίσαι καὶ τὸ τὴν ἐπιτροπὴν δοῦναι περὶ αὑτοῦ τῷ κρατοῦντι,1,1
2009,polybius,histories,ἦν δὲ τῶν ἐπιταττομένων τὸ μὲν ἀδύνατον διὰ τὸ πλῆθος τῶν χρημάτων τὸ δὲ φοβερὸν διὰ τὸ πρότερον αὐτοὺς ἀπατηθῆναι καθ ὃν καιρὸν ἐπινεύσαντες ὑπὲρ τῆς ἐπιτροπῆς παρὰ μικρὸν εἰς τὴν ἅλυσιν ἐνέπεσον,1,1
2010,polybius,histories,ὅτι Ἀντίοχος ὁ βασιλεὺς εἰς τὸν Πέργαμον ἐμβαλών πυθόμενος δὲ τὴν παρουσίαν Εὐμένους τοῦ βασιλέως καὶ θεωρῶν οὐ μόνον τὰς ναυτικάς ἀλλὰ καὶ τὰς πεζικὰς δυνάμεις ἐπ αὐτὸν παραγινομένας ἐβουλεύετο λόγους ποιήσασθαι περὶ διαλύσεως ὁμοῦ πρός τε Ῥωμαίους καὶ τὸν Εὐμένη καὶ τοὺς Ῥοδίους,1,1
2011,polybius,histories,παραγενομένης δ ἐπιστολῆς αὐτῷ παρά τε Λευκίου καὶ Ποπλίου τῶν ἀδελφῶν κομισάμενος ταύτην καὶ διαναγνοὺς ἐπὶ ποσὸν ἔστη τῇ διανοίᾳ καὶ προείδετο τὸ μέλλον ἐνδεχομένως  ἅτε τῶν περὶ τὸν Πόπλιον ἐναργέσι κεχρημένων καὶ πολλοῖς μαρτυρίοις πρὸς πίστιν διὰ τῶν ἐγγράπτων,1,1
2012,polybius,histories,ὡς δὲ καὶ παρεγενήθησαν πρὸς αὐτὸν πρέσβεις οἱ περὶ τὸν Γάιον Λίβιον τελέως ἀπέστη τῶν κατὰ τὸν Ἀντίοχον ἐλπίδων συμμίξας τοῖς προειρημένοις ἀνδράσιν,1,1
2013,polybius,histories,Ἀντίοχος δὲ νομίσας οὐδὲν ἂν βαρύτερον αὑτῷ γενέσθαι πρόσταγμα τῶν νῦν ἐπιταττομένων εἰ λειφθείη μαχόμενος τῆς μὲν περὶ τὰς διαλύσεις ἀσχολίας ἀπέστη τὰ δὲ πρὸς ἀγῶνα πάντα καὶ πανταχόθεν ἡτοίμαζεν,1,1
2014,polybius,histories,ὑμᾶς δὲ πάντων τούτων ἀπροσδεήτους οἱ θεοὶ πεποιήκασι πάντα τὰ κατὰ τὴν οἰκουμένην τεθεικότες μὲν ὑπὸ τὴν ὑμετέραν ἐξουσίαν,1,1
2015,polybius,histories,οἱ μὲν οὖν Ῥόδιοι ταῦτ εἰπόντες πᾶσιν ἐδόκουν μετρίως καὶ καλῶς διειλέχθαι περὶ τῶν προκειμένων,1,1
2016,polybius,histories,αὕτη δ ἦν ὅτι δέκα πρεσβεύοντας ἐξαποστελοῦσι τοὺς ὑπὲρ ἁπάντων τῶν ἀμφισβητουμένων ταῖς πόλεσι διαγνωσομένους,1,1
2017,polybius,histories,πάνυ γὰρ οἰκείως εἶχε πρὸς τοὺς Ἀμβρακιώτας διὰ τὸ καὶ πλείω χρόνον ἐν τῇ πόλει ταύτῃ διατετριφέναι κατὰ φυγήν,1,1
2018,polybius,histories,ὁ μὲν οὖν Ἀμύνανδρος κατὰ τὴν αὑτοῦ πρόθεσιν εἴχετο τῶν Ἀμβρακιωτῶν παρακαλῶν σῴζειν σφᾶς αὐτούς  εἶναι δὲ τοῦτον οὐ μακράν ἐὰν μὴ βουλεύσωνται βέλτιον περὶ αὑτῶν,1,1
2019,polybius,histories,πολλὰ γὰρ εὖ πεπονθότας τοὺς Αἰτωλοὺς ὑπὸ Ῥωμαίων οὐ χάριν ἀποδεδωκέναι τούτων ἀλλ εἰς μέγαν ἐνηνοχέναι κίνδυνον τὴν Ῥωμαίων ἡγεμονίαν ἐκκαύσαντας τὸν πρὸς Ἀντίοχον πόλεμον,1,1
2020,polybius,histories,δότωσαν Αἰτωλοὶ ὁμήρους τῷ στρατηγῷ τετταράκοντα  μὴ νεωτέρους ἐτῶν δώδεκα μηδὲ πρεσβυτέρους τετταράκοντα εἰς ἔτη ἕξ οὓς ἂν Ῥωμαῖοι προκρίνωσιν χωρὶς στρατηγοῦ καὶ ἱππάρχου καὶ δημοσίου γραμματέως καὶ τῶν ὡμηρευκότων ἐν Ῥώμῃ,1,1
2021,polybius,histories,καὶ παρ αὐτὸν τὸν ποταμὸν στρατοπεδευσαμένου παραγίνονται Γάλλοι παρ Ἄττιδος καὶ Βαττάκου τῶν ἐκ Πεσσινοῦντος ἱερέων τῆς Μητρὸς τῶν θεῶν  ἔχοντες προστηθίδια καὶ τύπους φάσκοντες προσαγγέλλειν τὴν θεὸν νίκην καὶ κράτος,1,1
2022,polybius,histories,ἦν δ ἄρα καὶ πρὸς ἡδονὴν καὶ ἀργύριον ἀμαθὴς καὶ ἀκρατὴς ἄνθρωπος ἡττήθη δ ὅμως ὑπὸ τῆς φιλαργυρίας καὶ χρυσίου συχνοῦ διομολογηθέντος ὑπὲρ τῆς γυναικὸς ἦγεν αὐτὴν ἀπολυτρώσων ποταμοῦ τινος ἐν μέσῳ διείργοντος,1,1
2023,polybius,histories,διόπερ ἠξίου τριάκονθ ἡμέρας χάριν τοῦ διαπεμψάμενος ἐρέσθαι τὸν βασιλέα τί δεῖ πράττειν,1,1
2024,polybius,histories,ἀργυρίου δὲ δότω Ἀντίοχος Ἀττικοῦ Ῥωμαίοις ἀρίστου τάλαντα μύρια δισχίλια ἐν ἔτεσι δώδεκα διδοὺς καθ ἕκαστον ἔτος χίλια,1,1
2025,polybius,histories,ὁμήρους δὲ εἴκοσι διδότω Ἀντίοχος δι ἐτῶν τριῶν ἄλλους ἀνταποστέλλων μὴ νεωτέρους ἐτῶν ὀκτωκαίδεκα μηδὲ πρεσβυτέρους τετταράκοντα πέντε,1,1
2026,polybius,histories,καὶ οἱ ῥηθέντες ὑπὸ ἀμφοτέρων λόγοι περὶ τῶν κατὰ Λακεδαίμονα πραγμάτων καὶ τὰ δόξαντα τοῖς Ἀχαιοῖς,1,1
2027,polybius,histories,λοιπὸν οἱ μὲν Λύκιοι πρεσβεύοντες ἧκον εἰς τὴν Ῥόδον ὑπὲρ συμμαχίας οἱ δὲ Ῥόδιοι προχειρισάμενοί τινας τῶν πολιτῶν ἐξαπέστελλον τοὺς διατάξοντας ταῖς κατὰ Λυκίαν καὶ Καρίαν πόλεσιν ὡς ἕκαστα δεῖ γενέσθαι,1,1
2028,polybius,histories,καὶ πλείω δὲ πρὸς ταύτας τὰς ὑποθέσεις διαλεχθέντες καὶ μεγάλην εὔνοιαν καὶ φιλανθρωπίαν τοῦ βασιλέως ἐμφήναντες πρὸς τὸ ἔθνοςκατέπαυσαν τὸν λόγον,1,1
2029,polybius,histories,οὐδενὸς δ ἀποκρινομένου πάντων δὲ διαλαλούντων πρὸς ἀλλήλους πλῆρες ἦν τὸ βουλευτήριον ἀπορίας,1,1
2030,polybius,histories,καὶ συναγαγόντος Ἀρισταίνου τοῦ στρατηγοῦ τὰς ἀρχὰς εἰς τὴν τῶν Ἀργείων πόλιν εἰσελθὼν ὁ Κόιντος ἐμέμφετο φάσκων αὐτοὺς βαρύτερον καὶ πικρότερον τοῦ δέοντος κεχρῆσθαι τοῖς Λακεδαιμονίοις καὶ παρεκάλει διὰ πλειόνων διορθώσασθαι τὴν προγεγενημένην ἄγνοιαν,1,1
2031,polybius,histories,τοῦ δὲ Φιλοποίμενος καὶ Λυκόρτα σὺν δὲ τούτοις Ἄρχωνος πολλοὺς καὶ ποικίλους διαθεμένων λόγους ὑπὲρ τοῦ καλῶς μὲν διῳκῆσθαι τὰ κατὰ τὴν Σπάρτην καὶ συμφερόντως αὐτοῖς μάλιστα τοῖς Λακεδαιμονίοις ἀδύνατον δ εἶναι τὸ κινῆσαί τι τῶν ὑποκειμένων ἄνευ τοῦ παραβῆναι καὶ τὰ πρὸς τοὺς ἀνθρώπους δίκαια καὶ τὰ πρὸς τοὺς θεοὺς ὅσια  μένειν ἔδοξε τοῖς παροῦσιν ἐπὶ τῶν ὑποκειμένων καὶ ταύτην δοῦναι τῷ πρεσβευτῇ τὴν ἀπόκρισιν,1,1
2032,polybius,histories,ὁ δὲ Καικίλιος ὁρῶν τὴν τούτων προαίρεσιν ἠξίου τοὺς πολλοὺς αὑτῷ συναγαγεῖν εἰς ἐκκλησίαν,1,1
2033,polybius,histories,τοῦ δὲ παρασιωπῶντος οὐκ ἔφασαν αὐτῷ συνάξειν τὴν ἐκκλησίαν,1,1
2034,polybius,histories,Res Italiaeὅτι τῶν περὶ τὸν Καικίλιον ἀνακεχωρηκότων ἐκ τῆς Ἑλλάδος καὶ διασεσαφηκότων τῇ συγκλήτῳ περί τε τῶν κατὰ Μακεδονίαν καὶ τῶν κατὰ Πελοπόννησον εἰσῆγον εἰς τὴν σύγκλητον τοὺς περὶ τούτων παραγεγονότας πρεσβευτάς,1,1
2035,polybius,histories,και 〈ανου〉ς φασιν συμπάσχειν τοις αδικοις π,1,1
2036,polybius,histories,συγκέχυται δὲ ταῦτα παρὰ τοῖς πλείστοις τῶν συγγραφέων διὰ τὸ μὴ κρατεῖσθαι τίνι διαφέρει πρόφασις αἰτίας καὶ πάλιν προφάσεως ἀρχὴ πολέμου,1,1
2037,polybius,histories,πάντα γάρ ἐστι τὰ λεγόμενα παρ αὐτοῖς ὕστερα τῆς Φιλίππου τελευτῆς,1,1
2038,polybius,histories,παρῆσαν δὲ καὶ παρὰ Λακεδαιμονίων πρέσβεις ἀφ ἑκάστου γένους τῶν ἐν τῇ πόλει,1,1
2039,polybius,histories,καθόλου δὲ ποικίλη τις ἦν ἀκρισία καὶ δυσχώρητος ἐκ τῶν κατηγορουμένων,1,1
2040,polybius,histories,ἐφ οἷς γενομένων λόγων πλειόνων ὑπὲρ μὲν τοῦ καταπορεύεσθαι τοὺς πεφευγότας καὶ τεθανατωμένους καὶ περὶ τοῦ μένειν τὴν πόλιν μετὰ τῶν Ἀχαιῶν ἐγένετο πᾶσι σύμφωνον  περὶ δὲ τῶν κτήσεων πότερον δεῖ τὸ τάλαντον εἰς ἑκάστους τοὺς φυγάδας ἐκ τῶν ἰδίων ἐκλέξασθαι  περὶ τούτων διημφισβήτουν πρὸς ἀλλήλους,1,1
2041,polybius,histories,διὸ καὶ παρεὶς τἄλλα προσεκαρτέρει τῷ Τίτῳ καὶ πάσας εἰς τοῦτον ἀπηρείσατο τὰς ἐλπίδας,1,1
2042,polybius,histories,ὁμοίως δὲ καὶ κατὰ τὴν ἄλλην διάθεσιν ἐν μὲν ταῖς ὁμιλίαις εὔχαρις καὶ πρόχειρος ἦν παρά τε τὰς συνουσίας εὐτράπελος καὶ πολιτικός ἅμα δὲ τούτοις φιλέραστος  περὶ δὲ κοινῶν ἢ πολιτικῶν πραγμάτων ἀτενίσαι καὶ προϊδέσθαι τὸ μέλλον ἀσφαλῶς ἔτι δὲ παρασκευάσασθαι καὶ διαλεχθῆναι πρὸς πλῆθος εἰς τέλος ἀδύνατος,1,1
2043,polybius,histories,ὅτι τῶν περὶ τὸν Κόιντον τὸν Μάρκιον πρεσβευσάντων εἰς Μακεδονίαν ἀπέβη μὲν ἀπὸ τῶν ἐπὶ Θρᾴκης Ἑλληνίδων πόλεων ὁλοσχερῶς ὁ Φίλιππος καὶ τὰς φρουρὰς ἐξήγαγεν ἀπέβη δὲ βαρυνόμενος καὶ στένων,1,1
2044,polybius,histories,διὸ καὶ τοῖς μὲν παρὰ τοῦ Φιλίππου πρεσβευταῖς τοιαύτην ἔδωκε τὴν ἀπόκρισιν δι ἧς ἐπὶ μὲν τοῖς γεγονόσιν ἐπῄνει τὸν Φίλιππον εἰς δὲ τὸ λοιπὸν ᾤετο δεῖν προσέχειν αὐτὸν ἵνα μηδὲν ὑπεναντίον φαίνηται πράττων Ῥωμαίοις,1,1
2045,polybius,histories,ὁ δ ἐξαναστὰς προῆγε τὰ μὲν ὑπὸ τῆς ἀρρωστίας τὰ δ ὑπὸ τῆς ἡλικίας βαρυνόμενος,1,1
2046,polybius,histories,τὸ δὲ συνέχον οὐκ ἔχοντες αἵρεσιν περὶ τῶν παρόντων ὁμοθυμαδὸν ἐδέξαντο τὰ προτεινόμενα,1,1
2047,polybius,histories,τῆς μὲν οὖν ὑπὲρ τῶν ὅλων διαλήψεως τὴν ἀναφορὰν ἐπὶ τὸ ἔθνος ἐποιήσατο  καὶ γὰρ ὥσπερ ἐπίτηδες συνέβαινε τότε πάλιν συνάγεσθαι τοὺς Ἀχαιοὺς εἰς Μεγάλην πόλιν ἐπὶ τὴν δευτέραν σύνοδον   τῶν δ ἐν ταῖς αἰτίαις ὅσοι μὲν μετέσχον τοῦ παρ αὐτὸν τὸν καιρὸν ἐπανελέσθαι τὸν Φιλοποίμενα τούτοις ἐπέταξε παραχρῆμα πάντας αὐτοὺς ἐξάγειν ἐκ τοῦ ζῆν  ὅτι οἱ Μεσσήνιοι διὰ τὴν αὑτῶν ἄγνοιαν εἰς τὴν ἐσχάτην παραγενόμενοι διάθεσιν ἀποκατέστησαν εἰς τὴν ἐξ ἀρχῆς κατάστασιν τῆς συμπολιτείας διὰ τὴν Λυκόρτα καὶ τῶν Ἀχαιῶν μεγαλοψυχίαν,1,1
2048,polybius,histories,ἡ δὲ σύγκλητος διακούσασα φιλανθρώπως ἀπεκρίθη διότι πέμψει πρεσβευτὰς τοὺς κατὰ πάντα τρόπον λύσοντας τὸν πόλεμον,1,1
2049,polybius,histories,κατέστησαν δὲ τὸν μὲν Λυκόρταν διὰ τὸ κατὰ τὸν καιρόν καθ ὃν ἐποιεῖτο τὴν ἀνανέωσιν τῆς συμμαχίας ὁ Πτολεμαῖος στρατηγοῦντα τότε συνεργῆσαι φιλοτίμως αὐτῷ  τὸν δὲ Πολύβιον νεώτερον ὄντα τῆς κατὰ τοὺς νόμους ἡλικίας διὰ τὸ τήν τε συμμαχίαν αὐτοῦ τὸν πατέρα πρεσβεύσαντα πρὸς Πτολεμαῖον ἀνανεώσασθαι καὶ τὴν δωρεὰν τῶν ὅπλων καὶ τοῦ νομίσματος ἀγαγεῖν τοῖς Ἀχαιοῖς  παραπλησίως δὲ καὶ τὸν Ἄρατον διὰ τὰς προγονικὰς συστάσεις πρὸς τὴν βασιλείαν,1,1
2050,polybius,histories,ὁ δὲ Καλλικράτης πρεσβεύσας κατὰ τοὺς ἐνεστῶτας καιροὺς εἰς τὴν Ῥώμην χάριν τοῦ λέγειν τὰ δίκαια περὶ τῶν Ἀχαιῶν χρησάμενος κατὰ τοὐναντίον τοῖς πράγμασιν καὶ συνεπισπασάμενος τὰ κατὰ Μεσσηνίους ὑπὲρ ὧν οὐδ ἐνεκάλουν Ῥωμαῖοι παρῆν εἰς Ἀχαΐαν προσανατεινόμενος τὸν ἀπὸ Ῥωμαίων φόβον,1,1
2051,polybius,histories,Res Asiaeὅτι κατὰ τὴν Ἀσίαν Φαρνάκης ὁ βασιλεύς πάλιν ὀλιγωρήσας τῆς γεγενημένης ἐπὶ Ῥωμαίους ἀναφορᾶς Λεώκριτον μὲν ἔτι κατὰ χειμῶνα μετὰ μυρίων στρατιωτῶν ἐξαπέστειλε πορθήσοντα τὴν Γαλατίαν  αὐτὸς δὲ τῆς ἐαρινῆς ὥρας ὑποφαινούσης ἥθροιζε τὰς δυνάμεις ὡς ἐμβαλῶν εἰς τὴν Καππαδοκίαν,1,1
2052,polybius,histories,μάλιστα γὰρ ἂν οὕτω τυχεῖν τὰ πράγματα διεξαγωγῆς,1,1
