,author,text,line,expected,result
1594,polybius,histories,ἐν δὲ τῇ μάχῃ ταύτῃ Λευκίου τοῦ στρατηγοῦ τελευτήσαντος Μάνιον ἐπικατέστησαν τὸν Κόριον,3,3
1595,polybius,histories,ἔπασχον δὲ τοῦτ εἰκότως ἔτι περὶ Γαλατῶν ἐγκαθημένου ταῖς ψυχαῖς αὐτῶν τοῦ παλαιοῦ φόβου,3,3
1596,polybius,histories,οἱ δὲ Ῥωμαῖοι τῆς ἡμέρας ἐπιγενομένης συνιδόντες τοὺς ἱππεῖς αὐτοὺς καὶ νομίσαντες τοὺς Κελτοὺς ἀποδεδρακέναι κατὰ σπουδὴν ἠκολούθουν τοῖς ἱππεῦσιν κατὰ τὴν ἐκείνων ἀποχώρησιν,3,3
1597,polybius,histories,οἷς Ἀνηροέστης ὁ βασιλεὺς γνώμην εἰσέφερε λέγων ὅτι δεῖ τοσαύτης λείας ἐγκρατεῖς γεγονότας  ἦν γάρ ὡς ἔοικε καὶ τὸ τῶν σωμάτων καὶ θρεμμάτων πλῆθος ἔτι δὲ τῆς ἀποσκευῆς ἧς εἶχον ἀμύθητον   διόπερ ἔφη δεῖν μὴ κινδυνεύειν ἔτι μηδὲ παραβάλλεσθαι τοῖς ὅλοις ἀλλ εἰς τὴν οἰκείαν ἀδεῶς ἐπανάγειν,3,3
1598,polybius,histories,οἱ δὲ Κελτοὶ τὸ μὲν πρῶτον τὴν παρουσίαν τῶν περὶ τὸν Ἀτίλιον ἀγνοοῦντες ἐκ δὲ τοῦ συμβαίνοντος ὑπολαμβάνοντες τοὺς περὶ τὸν Αἰμίλιον περιπεπορεῦσθαι τὴν νύκτα τοῖς ἱππεῦσι καὶ προκαταλαμβάνεσθαι τοὺς τόπους εὐθέως ἐξαπέστελλον τοὺς παρ αὑτῶν ἱππεῖς καί τινας τῶν εὐζώνων ἀντιποιησομένους τῶν κατὰ τὸν βουνὸν τόπων,3,3
1599,polybius,histories,τούς γε μὴν Ῥωμαίους τὰ μὲν εὐθαρσεῖς ἐποίει τὸ μέσους καὶ πάντοθεν περιειληφέναι τοὺς πολεμίους τὰ δὲ πάλιν ὁ κόσμος αὐτοὺς καὶ θόρυβος ἐξέπληττε τῆς τῶν Κελτῶν δυνάμεως,3,3
1600,polybius,histories,περιελθόντες δὲ πλείους ἡμέρας καὶ διελθόντες τὸν Κλούσιον ποταμὸν ἦλθον εἰς τὴν τῶν Γονομάνων χώραν καὶ προσλαβόντες τούτους ὄντας συμμάχους ἐνέβαλον πάλιν ἀπὸ τῶν κατὰ τὰς Ἄλπεις τόπων εἰς τὰ τῶν Ἰνσόμβρων πεδία καὶ τήν τε γῆν ἐδῄουν καὶ τὰς κατοικίας αὐτῶν ἐξεπόρθουν,3,3
1601,polybius,histories,τὴν δὲ στρατηγίαν οἱ Καρχηδόνιοι τῶν κατὰ τὴν Ἰβηρίαν Ἀννίβᾳ περιέθεσαν ὄντι νέῳ διὰ τὴν ὑποφαινομένην ἐκ τῶν πράξεων ἀγχίνοιαν αὐτοῦ καὶ τόλμαν,3,3
1602,polybius,histories,ἰσηγορίας καὶ παρρησίας καὶ καθόλου δημοκρατίας ἀληθινῆς σύστημα καὶ προαίρεσιν εἰλικρινεστέραν οὐκ ἂν εὕροι τις τῆς παρὰ τοῖς Ἀχαιοῖς ὑπαρχούσης,3,3
1603,polybius,histories,παρακαλέσαντες γὰρ σφᾶς καὶ συμφρονήσαντες Κροτωνιᾶται Συβαρῖται Καυλωνιᾶται πρῶτον μὲν ἀπέδειξαν Διὸς Ὁμαρίου κοινὸν ἱερὸν καὶ τόπον ἐν ᾧ τάς τε συνόδους καὶ τὰ διαβούλια συνετέλουν δεύτερον τοὺς ἐθισμοὺς καὶ νόμους ἐκλαβόντες τοὺς τῶν Ἀχαιῶν ἐπεβάλοντο χρῆσθαι καὶ διοικεῖν κατὰ τούτους τὴν πολιτείαν,3,3
1604,polybius,histories,ὁλοσχερεστέρας δὲ γενομένης αὐξήσεως διὰ ταῦτα καὶ προκοπῆς περὶ τὸ ἔθνος Αἰτωλοὶ διὰ τὴν ἔμφυτον ἀδικίαν καὶ πλεονεξίαν φθονήσαντες τὸ δὲ πλεῖον ἐλπίσαντες καταδιελέσθαι τὰς πόλεις καθάπερ καὶ πρότερον τὰς μὲν Ἀκαρνάνων διενείμαντο πρὸς Ἀλέξανδρον τὰς δὲ τῶν Ἀχαιῶν ἐπεβάλοντο πρὸς Ἀντίγονον τὸν Γονατᾶν  καὶ τότε παραπλησίαις ἐλπίσιν ἐπαρθέντες ἀπετόλμησαν Ἀντιγόνῳ τε τῷ κατ ἐκείνους τοὺς καιροὺς προεστῶτι Μακεδόνων ἐπιτροπεύοντι δὲ Φιλίππου παιδὸς ὄντος καὶ Κλεομένει τῷ βασιλεῖ Λακεδαιμονίων κοινωνεῖν καὶ συμπλέκειν ἀμφοτέροις ἅμα τὰς χεῖρας,3,3
1605,polybius,histories,παρεῖχε δ αὐτοῖς ἀπορίαν καὶ δυσχρηστίαν μεγίστην τὸ μήτε τὸν βασιλέα δοκεῖν ἂν βοηθῆσαι χωρὶς τοῦ κομίσασθαι τὸν Ἀκροκόρινθον καὶ λαβεῖν ὁρμητήριον πρὸς τὸν ἐνεστῶτα πόλεμον τὴν τῶν Κορινθίων πόλιν μήτε τοὺς Ἀχαιοὺς ἂν τολμῆσαι Κορινθίους ἄκοντας ἐγχειρίσαι Μακεδόσι,3,3
1606,polybius,histories,τῶν γὰρ Κορινθίων τῷ μὲν Ἀράτῳ στρατηγοῦντι καὶ τοῖς Ἀχαιοῖς παραγγειλάντων ἐκ τῆς πόλεως ἀπαλλάττεσθαι πρὸς δὲ τὸν Κλεομένη διαπεμπομένων καὶ καλούντων παρεδόθη τοῖς Ἀχαιοῖς ἀφορμὴ καὶ πρόφασις εὔλογος,3,3
1607,polybius,histories,ὃ δὴ καὶ νομιστέον αἰτιώτατον γεγονέναι πραγμάτων κατορθώσεως,3,3
1608,polybius,histories,ποιεῖ δὲ τοῦτο παρ ὅλην τὴν ἱστορίαν  πειρώμενος ἐν ἑκάστοις ἀεὶ πρὸ ὀφθαλμῶν τιθέναι τὰ δεινά,3,3
1609,polybius,histories,καὶ μὴν τό γε τοὺς πολίτας ἀποκτεινύναι μέγιστον ἀσέβημα τίθεται καὶ μεγίστων ἄξιον προστίμων,3,3
1610,polybius,histories,εἰ δ ἐμμείνας τοῖς λογισμοῖς ἀφησυχάζοι καταπληξάμενος τοὺς ὑπεναντίους καὶ ταῖς ἰδίαις δυνάμεσι θάρσος ἐνεργασάμενος ἀσφαλῶς ὑπέλαβε ποιήσασθαι τὴν ἀναχώρησιν εἰς τὴν οἰκείαν,3,3
1611,polybius,histories,ὃ καὶ συνέβη γενέσθαι,3,3
1612,polybius,histories,οὕτω γὰρ ἂν προλυμηνάμενοι καὶ συγχέαντες τὸ τοῦ καθοπλισμοῦ καὶ τῆς συντάξεως ἰδίωμα τῶν ὑπεναντίων ῥᾳδίως αὐτοὺς ἐτρέψαντο διὰ τὴν τῶν τόπων εὐφυΐαν   τούτων μὲν οὐδὲν ἐποίησαν καθάπερ δ ἐξ ἑτοίμου σφίσι τῆς νίκης ὑπαρχούσης τοὐναντίον ἔπραξαν,3,3
1613,polybius,histories,συνέβη δ ὅπερ εἰκὸς ἦν τοὐναντίον,3,3
1614,polybius,histories,οὐ μὴν ἀλλ ὅ γ Ἀντίγονος παραγενόμενος εἰς Τεγέαν καὶ τούτοις ἀποδοὺς τὴν πάτριον πολιτείαν δευτεραῖος ἐντεῦθεν εἰς Ἄργος ἐπ αὐτὴν ἦλθε τὴν τῶν Νεμέων πανήγυριν,3,3
1615,polybius,histories,Ἀντίοχος δὲ διεδέξατο τὴν ἐν Συρίᾳ βασιλείαν ἀδελφὸς ὢν αὐτοῦ,3,3
1616,polybius,histories,ὄντος γὰρ ἑνὸς ἔργου καὶ θεάματος ἑνὸς τοῦ σύμπαντος ὑπὲρ οὗ γράφειν ἐπικεχειρήκαμεν τοῦ πῶς καὶ πότε καὶ διὰ τί πάντα τὰ γνωριζόμενα μέρη τῆς οἰκουμένης ὑπὸ τὴν Ῥωμαίων δυναστείαν ἐγένετο  τούτου δ ἔχοντος καὶ τὴν ἀρχὴν γνωριζομένην καὶ τὸν χρόνον ὡρισμένον καὶ τὴν συντέλειαν ὁμολογουμένην χρήσιμον ἡγούμεθ εἶναι καὶ τὸ περὶ τῶν μεγίστων ἐν αὐτῷ μερῶν ὅσα μεταξὺ κεῖται τῆς ἀρχῆς καὶ τοῦ τέλους κεφαλαιωδῶς ἐπιμνησθῆναι καὶ προεκθέσθαι,3,3
1617,polybius,histories,δι ὧν ἅμα θεωρηθήσεται πῶς ἕκαστα χειρίσαντες Ῥωμαῖοι πᾶσαν ἐποιήσαντο τὴν οἰκουμένην ὑπήκοον αὑτοῖς,3,3
1618,polybius,histories,ἀσμένως δὲ κατανεύσαντος αὐτοῦ καί τι καὶ προσαξιώσαντος παιδικῶς λαβόμενον τῆς δεξιᾶς προσαγαγεῖν αὐτὸν πρὸς τὸν βωμὸν καὶ κελεύειν ἁψάμενον τῶν ἱερῶν ὀμνύναι μηδέποτε Ῥωμαίοις εὐνοήσειν,3,3
1619,polybius,histories,ὁ μὲν οὖν Ἀντίοχος ἀκούσας καὶ δόξας αὐτοπαθῶς ἅμα δ ἀληθινῶς εἰρῆσθαι πάσης τῆς προϋπαρχούσης ὑποψίας ἀπέστη,3,3
1620,polybius,histories,τῶν γὰρ βαρβάρων ἐπιβαλομένων κατὰ πλείους τόπους βιάζεσθαι καὶ περαιοῦσθαι τὸν ποταμόν τὸ μὲν πλεῖστον αὐτῶν μέρος διεφθάρη περὶ τὰς ἐκβάσεις παραπορευομένων τῶν θηρίων παρὰ τὸ χεῖλος καὶ τοὺς ἐκβαίνοντας ἀεὶ προκαταλαμβανόντων,3,3
1621,polybius,histories,νέμονται δὲ χώραν οἱ κατοικοῦντες αὐτὴν πάμφορον καὶ διαφέρουσαν ἀρετῇ πάσης τῆς Ἰβηρίας,3,3
1622,polybius,histories,εἰσὶ δ αἱ συνθῆκαι τοιαίδε τινές,3,3
1623,polybius,histories,ὡσαύτως δὲ καὶ ὁ Καρχηδόνιος ποιείτω ἐν Ῥώμῃ,3,3
1624,polybius,histories,εἰ δ ἄλλως διανοηθείην τι ἢ πράξαιμι πάντων τῶν ἄλλων σῳζομένων ἐν ταῖς ἰδίαις πατρίσιν ἐν τοῖς ἰδίοις νόμοις ἐπὶ τῶν ἰδίων βίων ἱερῶν τάφων ἐγὼ μόνος ἐκπέσοιμι οὕτως ὡς ὅδε λίθος νῦν,3,3
1625,polybius,histories,οἱ μὲν οὖν πρέσβεις καὶ τὸ συνέδριον ἐπὶ τούτοις ἐχωρίσθησαν,3,3
1626,polybius,histories,Ἀννίβας δὲ παραχειμάζων ἐν Καινῇ πόλει πρῶτον μὲν διαφῆκε τοὺς Ἴβηρας ἐπὶ τὰς ἑαυτῶν πόλεις βουλόμενος ἑτοίμους καὶ προθύμους παρασκευάζειν πρὸς τὸ μέλλον,3,3
1627,polybius,histories,ἃς ὑπερβαλὼν ἔμελλεν ἥξειν εἰς τὰ περὶ τὸν Πάδον πεδία τῆς Ἰταλίας,3,3
1628,polybius,histories,ἐν ὅσῳ δ οὗτοι περὶ τὰς καταγραφὰς ἐγίνοντο τῶν στρατοπέδων καὶ τὴν ἄλλην παρασκευήν ἔσπευσαν ἐπὶ τέλος ἀγαγεῖν τὰ κατὰ τὰς ἀποικίας οἳ δὴ πρότερον ἦσαν εἰς Γαλατίαν ἀποστέλλειν προκεχειρισμένοι,3,3
1629,polybius,histories,ἐξ ὧν ἐν δυσὶν ἡμέραις πλῆθος ἀναρίθμητον ἐγένετο πορθμείων ἑκάστου σπεύδοντος μὴ προσδεῖσθαι τοῦ πέλας ἐν αὑτῷ δ ἔχειν τὰς τῆς διαβάσεως ἐλπίδας,3,3
1630,polybius,histories,Ἀννίβας δέ κατὰ τὴν πρόθεσιν αὐτῷ συντρεχόντων τῶν πραγμάτων εὐθέως τοὺς πρώτους ἀποβαίνοντας συνίστα καὶ παρεκάλει καὶ συνεπλέκετο τοῖς βαρβάροις,3,3
1631,polybius,histories,λυθείσης δὲ τῆς ἐκκλησίας ἧκον τῶν Νομάδων οἱ προαποσταλέντες ἐπὶ τὴν κατασκοπήν τοὺς μὲν πλείστους αὑτῶν ἀπολωλεκότες οἱ δὲ λοιποὶ προτροπάδην πεφευγότες,3,3
1632,polybius,histories,Πόπλιος δὲ παραυτίκα τὴν ἀποσκευὴν ἀναθέμενος ἐπὶ τὰς ναῦς ἀνέζευξε παντὶ τῷ στρατεύματι καὶ προῆγε παρὰ τὸν ποταμόν σπεύδων συμμῖξαι τοῖς ὑπεναντίοις,3,3
1633,polybius,histories,ὁ δὲ Ῥοδανὸς ἔχει τὰς μὲν πηγὰς ὑπὲρ τὸν Ἀδριατικὸν μυχὸν πρὸς τὴν ἑσπέραν νευούσας ἐν τοῖς ἀποκλίνουσι μέρεσι τῶν Ἄλπεων ὡς πρὸς τὰς ἄρκτους ῥεῖ δὲ πρὸς τὰς δύσεις χειμερινάς ἐκβάλλει δ εἰς τὸ Σαρδῷον πέλαγος,3,3
1634,polybius,histories,πρὸς ἣν ἀφικόμενος καὶ καταλαβὼν ἐν αὐτῇ δύ ἀδελφοὺς ὑπὲρ τῆς βασιλείας στασιάζοντας καὶ μετὰ στρατοπέδων ἀντικαθημένους ἀλλήλοις  ἐπισπωμένου τοῦ πρεσβυτέρου καὶ παρακαλοῦντος εἰς τὸ συμπρᾶξαι καὶ συμπεριποιῆσαι τὴν ἀρχὴν αὐτῷ  ὑπήκουσε προδήλου σχεδὸν ὑπαρχούσης τῆς πρὸς τὸ παρὸν ἐσομένης αὐτῷ χρείας,3,3
1635,polybius,histories,ἤδη δὲ τεταρταῖος ὢν αὖθις εἰς κινδύνους παρεγένετο μεγάλους,3,3
1636,polybius,histories,τῶν γὰρ τόπων ὑπερδεξίων ὄντων τοῖς πολεμίοις ἀντιπαράγοντες οἱ βάρβαροι ταῖς παρωρείαις καὶ τοῖς μὲν τὰς πέτρας ἐπικυλίοντες τοὺς δ ἐκ χειρὸς τοῖς λίθοις τύπτοντες εἰς ὁλοσχερῆ διατροπὴν καὶ κίνδυνον ἦγον  οὕτως ὥστ ἀναγκασθῆναι τὸν Ἀννίβαν μετὰ τῆς ἡμισείας δυνάμεως νυκτερεῦσαι περί τι λευκόπετρον ὀχυρὸν χωρὶς τῶν ἵππων καὶ τῶν ὑποζυγίων ἐφεδρεύοντα τούτοις ἕως ἐν ὅλῃ τῇ νυκτὶ ταῦτα μόλις ἐξεμηρύσατο τῆς χαράδρας,3,3
1637,polybius,histories,τὸ γὰρ συμβαῖνον ἴδιον ἦν καὶ παρηλλαγμένον,3,3
1638,polybius,histories,καὶ γὰρ ἐκεῖνοι πάντων ἀπογευόμενοι τῶν παρακειμένων οὔτε κατὰ τὸ παρὸν οὐδενὸς ἀληθινῶς ἀπολαύουσι τῶν βρωμάτων οὔτ εἰς τὸ μέλλον ὠφέλιμον ἐξ αὐτῶν τὴν ἀνάδοσιν καὶ τροφὴν κομίζονται πᾶν δὲ τοὐναντίον,3,3
1639,polybius,histories,κατασφάξας δὲ τοὺς ἐναντιωθέντας αὐτῷ τοιοῦτον ἐνειργάσατο φόβον τοῖς σύνεγγυς κατοικοῦσιν τῶν βαρβάρων ὥστε πάντας ἐκ χειρὸς παραγίνεσθαι διδόντας αὑτοὺς εἰς τὴν πίστιν,3,3
1640,polybius,histories,ὅταν δέ χωρὶς τῶν προειρημένων καὶ τῶν νῦν παρόντων ἀνδρῶν ἔχωμεν ἐπὶ ποσὸν πεῖραν ὅτι μόνον οὐ τολμῶσι κατὰ πρόσωπον ἰδεῖν ἡμᾶς τίνα χρὴ διάληψιν ποιεῖσθαι περὶ τοῦ μέλλοντος τοὺς ὀρθῶς λογιζομένους,3,3
1641,polybius,histories,Τεβέριος δὲ καὶ πάλαι ζητῶν ἀφορμὴν τοῦ πράττειν τότε λαβὼν πρόφασιν ἐξαπέστειλε τῶν μὲν ἱππέων τὸ πλεῖστον μέρος πεζοὺς δὲ σὺν τούτοις ἀκοντιστὰς εἰς χιλίους,3,3
1642,polybius,histories,οὗ γενομένου τραπέντες οἱ Ῥωμαῖοι πάλιν ἐποιοῦντο τὴν ἀπόλυσιν εἰς τὴν ἑαυτῶν παρεμβολήν,3,3
1643,polybius,histories,διὸ καὶ τοιούτοις χρώμενος λογισμοῖς μένειν ἠξίου τὸν Τεβέριον ἐπὶ τῶν ὑποκειμένων,3,3
1644,polybius,histories,ὁ δὲ Τεβέριος ἅμα τῷ συνιδεῖν ἐγγίζοντας τοὺς Νομαδικοὺς ἱππεῖς παραυτίκα μὲν αὐτὴν τὴν ἵππον ἐξαπέστελλε προστάξας ἔχεσθαι καὶ συμπλέκεσθαι τοῖς πολεμίοις,3,3
1645,polybius,histories,ἐξ ὧν ἐκακοπάθει τὸ στρατόπεδον ὑπό τε τοῦ ψύχους καὶ τῆς ἐνδείας ὡς ἂν ἤδη καὶ τῆς ἡμέρας προβαινούσης,3,3
1646,polybius,histories,Τεβέριος δὲ κατὰ τὸν αὐτὸν καιρὸν τοὺς μὲν ἱππεῖς ἀνεκαλεῖτο θεωρῶν οὐκ ἔχοντας ὅτι χρήσονται τοῖς ὑπεναντίοις διὰ τὸ τοὺς Νομάδας ἀποχωρεῖν μὲν εὐχερῶς καὶ σποράδην ἐπικεῖσθαι δὲ πάλιν ἐκ μεταβολῆς τολμηρῶς καὶ θρασέως,3,3
1647,polybius,histories,συνέβαινε γὰρ ὀλίγους μὲν τῶν Ἰβήρων καὶ Λιβύων τοὺς δὲ πλείους ἀπολωλέναι τῶν Κελτῶν,3,3
1648,polybius,histories,οὐκ ὀλίγοι δὲ καὶ τῶν ἵππων τὰς ὁπλὰς ἀπέβαλον διὰ τὴν συνέχειαν τῆς διὰ τῶν πηλῶν πορείας,3,3
1649,polybius,histories,τέλος δέ ταῦτ εἰπών ἀναζεύξας προῆγε μετὰ τῆς δυνάμεως οὐ καιρόν οὐ τόπον προορώμενος μόνον δὲ σπεύδων συμπεσεῖν τοῖς πολεμίοις ὡς προδήλου τῆς νίκης αὐτοῖς ὑπαρχούσης,3,3
1650,polybius,histories,ἀεὶ δὲ τοῦ πρόσθεν ὀρεγόμενοι προῆγον πεπεισμένοι συμπεσεῖσθαί τισιν ἕως ἔλαθον ἐκπεσόντες πρὸς τοὺς ὑπερδεξίους τόπους,3,3
1651,polybius,histories,Ἀννίβας δέ πρὸς αὐτὸν ἐπαναχθέντων τῶν ὑποσπόνδων ὁμοίως δὲ καὶ τῶν ἄλλων αἰχμαλώτων συναγαγὼν πάντας ὄντας πλείους τῶν μυρίων καὶ πεντακισχιλίων  πρῶτον μὲν διεσάφησεν ὅτι Μαάρβας οὐκ εἴη κύριος ἄνευ τῆς αὑτοῦ γνώμης διδοὺς τὴν ἀσφάλειαν τοῖς ὑποσπόνδοις μετὰ δὲ ταῦτα κατηγορίαν ἐποιήσατο Ῥωμαίων,3,3
1652,polybius,histories,ἀρξάμενος δὲ ταύτης ἀπὸ Λουκαρίας οὔσης ἀποικίας Ῥωμαίων ἐπόρθει τὴν χώραν,3,3
1653,polybius,histories,τὴν μὲν γὰρ παραλίαν αὐτῶν Σενοεσανοὶ καὶ Κυμαῖοι καὶ Δικαιαρχῖται νέμονται πρὸς δὲ τούτοις Νεαπολῖται τελευταῖον δὲ τὸ τῶν Νουκερίνων ἔθνος,3,3
1654,polybius,histories,καὶ τὴν μὲν παρεμβολὴν ἐκ τοῦ πρὸς Ῥώμην μέρους εἶχε ταῖς δὲ προνομαῖς πᾶν ἐπιτρέχων ἐπόρθει τὸ πεδίον ἀδεῶς,3,3
1655,polybius,histories,Φάβιος δὲ κατεπέπληκτο μὲν τὴν ἐπιβολὴν καὶ τόλμαν τῶν ὑπεναντίων τοσούτῳ δὲ μᾶλλον ἐπὶ τῶν κεκριμένων ἔμενεν,3,3
1656,polybius,histories,γενομένου δὲ τούτου συναγαγὼν ὑπέδειξε τοῖς λειτουργοῖς ὑπερβολήν τινα μεταξὺ κειμένην τῆς αὑτοῦ στρατοπεδείας καὶ τῶν στενῶν δι ὧν ἔμελλε ποιεῖσθαι τὴν πορείαν πρὸς ἣν ἐκέλευε προσελαύνειν τοὺς βοῦς ἐνεργῶς καὶ μετὰ βίας ὅταν δοθῇ τὸ παράγγελμα μέχρι συνάψωσι τοῖς ἄκροις,3,3
1657,polybius,histories,οἱ δὲ Ῥωμαῖοι τολμηρῶς συνεγγίσαντες τῇ γῇ καὶ τὰ δυνάμενα κινεῖσθαι τῶν πλοίων ἀναδησάμενοι μετὰ χαρᾶς ὑπερβαλλούσης ἀπέπλεον νενικηκότες μὲν ἐξ ἐφόδου τοὺς ὑπεναντίους κρατοῦντες δὲ τῆς θαλάττης εἴκοσι δὲ καὶ πέντε ναῦς ἔχοντες τῶν πολεμίων,3,3
1658,polybius,histories,προσδοκᾶν δ αὐτὸν ἐκέλευσε καὶ δώρων πλῆθος ἰδίᾳ παρὰ τῶν τὰ τέκνα κομιζομένων,3,3
1659,polybius,histories,ὁλοσχερὲς μὲν γὰρ ἢ μνήμης ἄξιον ἁπλῶς οὐδὲν ἐπράχθη διὰ τὴν ἐντολὴν καὶ διὰ τὴν τοῦ καιροῦ περίστασιν  ἀκροβολισμοὶ δὲ μόνον καὶ συμπλοκαὶ κατὰ μέρος ἐγίνοντο πλείους ἐν αἷς εὐδοκίμουν οἱ προεστῶτες τῶν Ῥωμαίων,3,3
1660,polybius,histories,τῶν δὲ συμμάχων τὸ μὲν τῶν πεζῶν πλῆθος πάρισον ποιοῦσι τοῖς Ῥωμαϊκοῖς στρατοπέδοις τὸ δὲ τῶν ἱππέων ὡς ἐπίπαν τριπλάσιον,3,3
1661,polybius,histories,βαρύτατος γὰρ δὴ πᾶσιν ἀνθρώποις ὁ τοῦ μέλλειν γίνεται χρόνος,3,3
1662,polybius,histories,εἰς δὲ τὴν Ῥώμην προσπεπτωκότος ὅτι παραστρατοπεδεύουσιν ἀλλήλοις καὶ συμπλοκαὶ γίνονται τῶν προκινδυνευόντων ἀν ἑκάστην ἡμέραν ὀρθὴ καὶ περίφοβος ἦν ἡ πόλις  δεδιότων μὲν τῶν πολλῶν τὸ μέλλον διὰ τὸ πολλάκις ἤδη προηττῆσθαι προορωμένων δὲ καὶ προλαμβανόντων τὰ συμβησόμενα ταῖς ἐννοίαις ἐὰν σφάλλωνται τοῖς ὅλοις,3,3
1663,polybius,histories,πάσης δὲ τῆς δυνάμεως προέστησε τοὺς εὐζώνους ἐν ἀποστάσει,3,3
1664,polybius,histories,θεωρῶν γὰρ τοὺς Νομάδας τῷ τε πλήθει πολλοὺς ὄντας καὶ πρακτικωτάτους καὶ φοβερωτάτους τοῖς ἅπαξ ἐγκλίνασιν τοὺς μὲν φεύγοντας παρέδωκε τοῖς Νομάσιν πρὸς δὲ τὴν τῶν πεζῶν μάχην ἡγεῖτο σπεύδων παραβοηθῆσαι τοῖς Λίβυσι,3,3
1665,polybius,histories,προσπεσὼν δὲ τοῖς Ῥωμαϊκοῖς στρατοπέδοις κατὰ νώτου καὶ ποιούμενος ἐκ διαδοχῆς ταῖς ἴλαις ἐμβολὰς ἅμα κατὰ πολλοὺς τόπους ἐπέρρωσε μὲν τοὺς Λίβυας ἐταπείνωσε δὲ καὶ κατέπληξε ταῖς ψυχαῖς τοὺς Ῥωμαίους,3,3
1666,polybius,histories,ὅταν δὲ τὰς Ἑλληνικὰς πράξεις τὰς κατὰ τὴν αὐτὴν ὀλυμπιάδα γενομένας διεξιόντες ἐπιστῶμεν τοῖς καιροῖς τούτοις τότ ἤδη προθέμενοι ψιλῶς τὸν ὑπὲρ αὐτῆς τῆς Ῥωμαίων πολιτείας ποιησόμεθα λόγον  νομίζοντες οὐ μόνον πρὸς τὴν τῆς ἱστορίας σύνταξιν οἰκείαν εἶναι τὴν περὶ αὐτῆς ἐξήγησιν,3,3
1667,polybius,histories,στρατηγὸς μὲν οὖν ὑπῆρχε τῶν Αἰτωλῶν Ἀρίστων,3,3
1668,polybius,histories,ἐξ ὧν ἀσφαλῆ τὴν εἰσβολὴν τὴν εἰς τὴν Μεσσηνίαν ἐσομένην αὐτοῖς ἀπέφαινεν,3,3
1669,polybius,histories,ἐστρατοπέδευον δὲ καὶ Λακεδαιμόνιοι κατὰ τὴν συμμαχίαν ἐξεληλυθότες ἐπὶ τοῖς τῶν Μεγαλοπολιτῶν ὅροις ἐφέδρων καὶ θεωρῶν μᾶλλον ἢ συμμάχων ἔχοντες τάξιν,3,3
1670,polybius,histories,ἤδη δ ἐπιλελεγμένων τῶν Ἀχαϊκῶν νεανίσκων καὶ συντεταγμένων ὑπὲρ τῆς βοηθείας τῶν Λακεδαιμονίων καὶ Μεσσηνίων Σκερδιλαΐδας ὁμοῦ καὶ Δημήτριος ὁ Φάριος ἔπλευσαν ἐκ τῆς Ἰλλυρίδος ἐν ἐνενήκοντα λέμβοις ἔξω τοῦ Λίσσου παρὰ τὰς πρὸς Ῥωμαίους συνθήκας,3,3
1671,polybius,histories,οἱ δὲ κατανοστήσαντες οὐχ ὡς αἰτίας ἢ προφάσεως ἐπιγενομένης τοῦ δοκεῖν ἄλλης διαφορᾶς ἀρχὴν αὐτοῖς τινα γεγενῆσθαι τὸ δ ἐναντίον παραχρῆμα κατελθόντες εὐθέως ἐπεβούλευον τῇ πατρίδι καὶ τοῖς σώσασι,3,3
1672,polybius,histories,ταῦτα γὰρ πᾶσίν ἐστι γνώριμα καὶ συνήθη διότι σχεδὸν παρὰ μόνοις Ἀρκάσι πρῶτον μὲν οἱ παῖδες ἐκ νηπίων ᾁδειν ἐθίζονται κατὰ νόμους τοὺς ὕμνους καὶ παιᾶνας οἷς ἕκαστοι κατὰ τὰ πάτρια τοὺς ἐπιχωρίους ἥρωας καὶ θεοὺς ὑμνοῦσι,3,3
1673,polybius,histories,οἱ μὲν οὖν Λακεδαιμόνιοι ταῦτα καὶ τούτοις παραπλήσια διαλεχθέντες μετέστησαν οἱ δὲ μετέχοντες τοῦ συνεδρίου διεφέροντο πρὸς ἀλλήλους ταῖς γνώμαις,3,3
1674,polybius,histories,ὧν Ἀράτῳ τις ἐπιεικέστατ ἂν προσάπτοι τὴν τότε ῥηθεῖσαν ὑπὸ τοῦ βασιλέως γνώμην,3,3
1675,polybius,histories,Ἠπειρῶται δ ἐκ παραθέσεως διακούσαντες τῶν πρέσβεων τὸ μὲν δόγμα παραπλησίως ἐπεκύρωσαν τὸν δὲ πόλεμον ἐκφέρειν ἐψηφίσαντο τοῖς Αἰτωλοῖς ἐπειδὰν καὶ Φίλιππος ὁ βασιλεὺς ἐξενέγκῃ,3,3
1676,polybius,histories,εἰρήνη γὰρ μετὰ μὲν τοῦ δικαίου καὶ πρέποντος κάλλιστόν ἐστι κτῆμα καὶ λυσιτελέστατον μετὰ δὲ κακίας ἢ δειλίας ἐπονειδίστου πάντων αἴσχιστον καὶ βλαβερώτατον,3,3
1677,polybius,histories,καὶ κατέστησαν οἱ κοινωνοῦντες ἔφοροι τῆς αἱρέσεως τοῖς στασιώταις οἱ καὶ τὴν πρὸς Αἰτωλοὺς συνθέμενοι συμμαχίαν ὑπὲρ ὧν τὸν ἄρτι λόγον ἐποιησάμην τὸν μὲν ἕνα νομίμως καὶ καθηκόντως Ἀγησίπολιν ὄντα μὲν παῖδα τὴν ἡλικίαν υἱὸν δ Ἀγησιπόλιδος τοῦ Κλεομβρότου,3,3
